Student_ID,Age,Gender,Department,Level,Attendance,CGPA,Failed_Courses,LMS_Engagement,Financial_Stress,Dropout
ST37220,17,0,6,100,33,1.52,7,2,0,1
ST37221,16,0,5,500,31,3.49,8,2,1,1
ST37222,25,0,3,100,100,4.42,2,2,1,0
ST37223,21,1,3,200,95,1.24,2,1,0,1
ST37224,23,0,1,500,84,1.71,4,2,0,1
ST37225,21,0,5,300,80,2.65,7,1,1,1
ST37226,17,1,10,400,55,2.42,3,0,1,1
ST37227,23,0,9,400,60,2.19,0,2,0,1
ST37228,18,0,8,500,93,3.62,1,2,1,0
ST37229,27,1,12,200,74,1.16,8,2,0,1
ST37230,21,0,4,100,40,1.51,6,0,1,1
ST37231,34,1,11,400,70,2.75,3,1,1,1
ST37232,22,1,5,200,93,2.68,1,2,0,1
ST37233,28,1,10,100,72,2.68,4,1,0,1
ST37234,19,0,1,500,33,0.72,8,1,0,1
ST37235,29,1,8,200,61,0.66,3,2,0,1
ST37236,19,1,4,500,97,1.45,6,1,1,1
ST37237,33,1,2,500,77,4.62,1,0,0,1
ST37238,22,0,14,300,98,1.73,0,2,0,0
ST37239,28,0,8,300,37,5.0,3,1,0,1
ST37240,18,1,14,500,67,1.85,6,0,1,1
ST37241,32,1,6,200,88,1.86,3,2,1,1
ST37242,16,0,11,300,96,1.97,1,0,1,1
ST37243,26,1,1,100,85,3.53,2,0,1,1
ST37244,34,0,5,100,78,0.97,6,2,1,1
ST37245,22,0,9,200,76,4.64,7,2,1,1
ST37246,29,1,8,100,64,2.13,5,2,0,1
ST37247,22,0,10,500,64,4.32,4,2,0,1
ST37248,26,1,11,100,96,1.93,7,2,0,1
ST37249,34,1,10,300,79,1.2,2,0,1,1
ST37250,31,1,6,100,33,1.12,8,2,1,1
ST37251,32,1,14,100,99,3.17,6,2,0,0
ST37252,29,0,6,100,52,4.35,1,2,0,1
ST37253,30,0,0,500,91,3.75,4,0,1,1
ST37254,33,1,3,200,63,2.31,1,2,1,1
ST37255,27,0,11,200,58,1.65,0,1,0,1
ST37256,28,1,9,400,68,3.05,1,1,0,1
ST37257,19,0,7,300,71,1.66,8,2,1,1
ST37258,25,0,5,200,79,2.85,4,1,1,1
ST37259,24,1,7,400,36,1.72,4,2,0,1
ST37260,27,1,10,100,84,0.63,0,2,0,1
ST37261,19,0,13,500,62,4.04,5,1,0,1
ST37262,21,1,3,100,76,1.49,2,1,1,1
ST37263,29,1,6,500,30,2.95,1,1,1,1
ST37264,19,0,10,300,68,1.5,6,2,0,1
ST37265,25,0,0,200,66,4.7,8,0,0,1
ST37266,20,1,7,300,65,3.62,1,1,1,1
ST37267,22,1,1,200,92,3.9,1,2,1,1
ST37268,22,0,10,200,67,3.46,4,1,0,1
ST37269,25,1,12,100,81,1.89,6,1,1,1
ST37270,35,1,13,500,98,1.04,2,2,0,1
ST37271,28,0,4,100,34,1.57,1,2,0,1
ST37272,30,0,1,300,69,4.71,7,0,0,1
ST37273,20,1,5,400,33,2.24,4,2,0,1
ST37274,31,0,7,500,81,1.25,0,0,0,1
ST37275,21,1,5,300,46,4.2,6,1,0,1
ST37276,19,1,5,300,36,2.5,7,0,0,1
ST37277,21,0,7,100,40,1.71,7,2,1,1
ST37278,31,1,11,400,63,4.81,2,0,0,1
ST37279,34,1,9,200,75,2.95,0,2,1,1
ST37280,21,1,5,400,47,2.77,0,2,1,1
ST37281,26,1,10,500,37,3.39,6,1,1,1
ST37282,29,0,6,400,62,4.89,8,1,1,1
ST37283,30,0,3,200,67,1.06,1,2,1,1
ST37284,16,1,11,500,44,4.18,1,0,0,1
ST37285,19,0,9,200,92,3.73,7,1,1,1
ST37286,22,0,6,300,30,2.73,8,0,1,1
ST37287,25,0,6,200,41,1.85,3,1,0,1
ST37288,16,0,5,200,95,2.23,4,2,0,1
ST37289,29,0,14,300,82,4.0,2,0,0,0
ST37290,21,1,6,200,76,1.82,8,2,0,1
ST37291,29,1,13,100,55,0.62,5,0,0,1
ST37292,34,0,5,100,30,1.55,6,0,0,1
ST37293,21,0,4,400,98,3.18,0,2,1,0
ST37294,35,1,1,200,63,1.17,2,2,0,1
ST37295,35,1,4,200,93,0.65,2,0,1,1
ST37296,21,1,5,400,75,0.97,2,1,0,1
ST37297,26,0,12,100,99,1.13,2,1,0,1
ST37298,26,1,0,200,78,3.09,8,2,0,1
ST37299,32,0,11,100,47,3.74,3,1,0,1
ST37300,35,1,10,200,70,4.96,0,1,0,1
ST37301,24,0,0,300,35,2.54,2,1,0,1
ST37302,29,0,8,100,100,3.98,6,0,1,0
ST37303,21,0,10,300,65,3.47,3,1,1,1
ST37304,19,1,14,400,81,2.83,2,2,0,1
ST37305,22,1,2,500,60,2.38,3,0,0,1
ST37306,25,0,1,300,70,0.73,4,1,1,1
ST37307,22,0,0,300,55,4.39,4,1,1,1
ST37308,20,0,3,100,86,4.54,3,2,1,0
ST37309,19,1,12,400,50,1.72,6,1,1,1
ST37310,30,0,7,200,40,0.77,5,2,1,1
ST37311,19,1,12,100,84,2.97,7,2,1,1
ST37312,30,0,8,500,80,4.95,5,1,0,1
ST37313,22,1,7,200,91,3.83,5,1,0,1
ST37314,21,1,14,400,97,3.5,3,2,0,1
ST37315,19,1,10,500,84,1.95,3,1,0,1
ST37316,34,1,8,300,73,3.77,8,2,1,1
ST37317,17,0,5,500,53,1.71,5,0,1,1
ST37318,30,0,9,100,87,1.91,3,2,0,1
ST37319,35,1,0,200,64,2.74,4,0,1,1
ST37320,17,0,4,200,48,0.62,2,2,0,1
ST37321,28,1,9,300,36,0.56,8,0,1,1
ST37322,29,0,11,400,58,2.49,7,2,1,1
ST37323,24,0,3,200,59,4.34,1,0,1,1
ST37324,31,0,9,300,39,1.34,8,1,0,1
ST37325,24,1,6,400,64,1.39,5,1,0,1
ST37326,32,1,7,400,78,2.44,0,2,0,1
ST37327,18,1,2,400,100,2.26,4,0,0,1
ST37328,20,1,4,500,66,3.06,1,0,0,1
ST37329,27,0,1,200,92,1.49,7,2,0,1
ST37330,20,0,11,400,43,1.37,0,2,0,1
ST37331,29,1,4,400,55,3.06,7,0,1,1
ST37332,32,0,14,200,66,3.11,5,0,0,1
ST37333,20,1,11,400,87,2.22,0,2,0,1
ST37334,28,1,3,500,75,3.94,6,1,0,1
ST37335,30,0,8,300,74,1.87,7,2,0,1
ST37336,32,0,11,500,85,3.92,1,2,0,0
ST37337,25,0,12,300,95,3.05,1,2,0,0
ST37338,31,0,8,200,94,4.46,4,0,0,0
ST37339,31,0,8,200,35,2.52,2,0,0,1
ST37340,32,0,2,300,99,3.33,5,1,0,0
ST37341,22,1,13,300,71,1.19,5,2,0,1
ST37342,26,0,12,200,88,3.4,8,0,1,0
ST37343,29,1,8,500,96,1.12,2,2,0,1
ST37344,27,0,3,400,44,1.41,6,0,0,1
ST37345,24,1,12,100,83,1.06,3,2,1,1
ST37346,22,1,5,100,48,3.14,4,1,0,1
ST37347,29,0,0,500,54,4.18,3,1,0,1
ST37348,31,1,9,200,76,0.77,3,2,0,1
ST37349,25,0,10,100,62,0.92,6,2,0,1
ST37350,20,1,11,300,57,3.44,6,2,0,1
ST37351,34,0,12,100,73,2.84,2,1,1,1
ST37352,22,1,14,200,89,3.97,6,2,0,0
ST37353,23,0,0,300,77,1.61,7,2,1,1
ST37354,25,0,5,200,59,2.79,4,0,0,1
ST37355,18,0,0,500,87,4.57,0,2,0,0
ST37356,29,0,7,100,63,1.06,0,1,0,1
ST37357,35,1,14,200,79,0.82,7,1,1,1
ST37358,18,1,4,500,90,1.88,0,2,1,1
ST37359,30,0,14,500,59,4.18,8,1,0,1
ST37360,25,0,1,200,42,3.05,8,0,0,1
ST37361,22,1,8,300,38,1.51,8,0,1,1
ST37362,34,1,11,400,64,2.57,2,1,1,1
ST37363,25,1,5,400,78,1.61,4,0,0,1
ST37364,29,0,13,200,43,3.43,4,1,0,1
ST37365,23,0,5,500,56,1.68,8,2,1,1
ST37366,35,0,5,100,32,3.83,4,0,1,1
ST37367,16,0,3,500,96,1.88,8,2,1,1
ST37368,21,1,6,200,53,2.57,4,1,0,1
ST37369,30,0,1,100,36,3.81,5,1,0,1
ST37370,20,1,1,300,46,4.86,1,2,1,1
ST37371,29,1,10,200,86,3.99,0,1,0,0
ST37372,24,1,10,500,34,2.96,2,0,0,1
ST37373,21,1,8,200,97,3.57,6,1,1,0
ST37374,16,1,13,400,39,4.15,6,1,0,1
ST37375,34,1,14,300,71,2.69,3,1,0,1
ST37376,30,1,11,500,39,2.07,4,2,0,1
ST37377,17,1,7,200,77,3.26,3,1,1,1
ST37378,34,1,1,200,61,4.1,7,2,0,1
ST37379,32,0,6,400,48,1.75,3,2,0,1
ST37380,26,1,11,400,46,2.01,1,0,0,1
ST37381,33,0,5,300,62,1.62,0,0,1,1
ST37382,29,0,3,500,39,2.99,3,0,1,1
ST37383,34,0,14,100,65,1.43,7,1,1,1
ST37384,24,1,8,200,46,3.09,4,0,0,1
ST37385,26,0,4,200,62,4.23,3,1,1,1
ST37386,26,0,1,300,59,0.72,0,2,1,1
ST37387,19,0,0,300,81,4.36,8,1,0,1
ST37388,33,0,13,300,55,0.73,6,1,1,1
ST37389,27,0,1,300,64,1.47,3,2,1,1
ST37390,24,0,7,300,71,2.71,5,2,0,1
ST37391,20,1,8,200,93,1.69,0,1,1,1
ST37392,16,0,8,500,74,4.42,3,0,1,1
ST37393,24,0,8,200,85,4.71,0,1,1,1
ST37394,22,0,13,100,69,0.82,0,1,0,1
ST37395,16,0,4,500,88,3.36,4,2,0,1
ST37396,35,0,7,400,54,2.02,2,1,0,1
ST37397,32,0,9,500,77,2.76,2,1,1,1
ST37398,18,1,13,300,93,3.25,3,2,0,0
ST37399,16,1,7,200,70,3.24,1,1,0,1
ST37400,28,1,14,500,57,2.68,6,1,0,1
ST37401,35,1,9,300,49,1.27,3,0,0,1
ST37402,35,0,0,200,32,2.5,4,1,1,1
ST37403,27,1,13,200,61,3.89,2,2,0,1
ST37404,32,1,12,400,82,1.91,8,2,0,1
ST37405,23,0,2,100,56,4.71,6,2,1,1
ST37406,30,1,4,500,82,2.62,5,0,1,1
ST37407,32,0,0,200,40,3.61,3,1,1,1
ST37408,17,0,10,400,75,3.69,6,0,1,1
ST37409,25,0,6,300,84,1.94,6,2,0,1
ST37410,16,0,14,400,65,2.97,5,0,0,1
ST37411,28,1,12,200,53,4.77,1,1,1,1
ST37412,27,1,1,100,59,1.89,2,1,0,1
ST37413,30,0,12,400,67,2.49,0,2,0,1
ST37414,25,0,7,300,99,3.83,2,2,1,1
ST37415,17,1,11,300,32,4.39,5,0,0,1
ST37416,30,0,4,400,59,3.47,8,1,1,1
ST37417,35,0,12,300,80,3.53,8,0,0,1
ST37418,25,0,2,500,37,2.54,2,0,1,1
ST37419,17,1,14,300,85,2.68,1,1,0,1
ST37420,28,0,14,400,57,4.51,4,2,0,1
ST37421,25,0,2,300,55,1.95,5,1,0,1
ST37422,32,0,1,300,63,1.64,6,2,0,1
ST37423,31,1,14,400,90,2.53,4,2,0,1
ST37424,30,0,4,500,47,2.11,2,2,0,1
ST37425,27,1,1,300,36,4.72,4,2,0,1
ST37426,24,0,5,100,46,3.67,5,1,0,1
ST37427,27,0,3,500,92,1.58,3,2,0,1
ST37428,27,0,10,100,33,1.76,4,0,0,1
ST37429,34,0,1,300,65,4.32,4,1,1,1
ST37430,32,0,4,100,42,3.86,0,2,0,1
ST37431,31,1,3,200,98,2.8,0,0,1,0
ST37432,25,1,1,500,81,2.26,3,1,0,1
ST37433,25,0,8,200,94,1.63,5,0,0,1
ST37434,35,0,1,400,64,2.37,7,0,0,1
ST37435,17,0,1,200,84,1.85,1,1,1,1
ST37436,35,1,2,500,77,2.69,5,1,1,1
ST37437,16,1,7,200,39,2.4,3,0,0,1
ST37438,31,1,8,100,95,0.57,2,2,0,1
ST37439,25,1,5,400,42,4.48,0,1,0,1
ST37440,30,1,9,300,51,2.36,6,0,0,1
ST37441,30,0,11,500,96,1.75,5,1,0,1
ST37442,21,1,1,200,75,3.32,2,1,1,1
ST37443,32,0,12,100,68,3.96,0,2,0,0
ST37444,28,0,5,200,64,3.19,0,2,0,0
ST37445,16,0,14,500,89,1.77,1,1,1,1
ST37446,33,1,2,400,36,2.53,6,1,0,1
ST37447,17,0,11,200,98,2.93,1,2,0,0
ST37448,18,0,14,300,53,2.36,8,0,1,1
ST37449,26,0,8,500,51,2.21,6,2,0,1
ST37450,16,1,8,300,82,0.5,3,2,1,1
ST37451,21,0,10,500,40,4.83,7,0,0,1
ST37452,31,1,12,500,95,2.38,3,0,0,1
ST37453,30,1,3,200,36,1.86,0,0,1,1
ST37454,24,1,6,100,60,1.84,8,2,0,1
ST37455,27,1,13,200,63,2.64,5,1,0,1
ST37456,25,0,0,200,48,3.52,3,0,0,1
ST37457,22,0,7,500,42,1.43,3,2,1,1
ST37458,25,1,4,400,75,3.55,5,2,1,1
ST37459,22,1,11,100,97,1.61,7,1,1,1
ST37460,21,0,5,500,79,4.79,7,2,0,1
ST37461,28,0,0,200,92,2.86,0,2,0,0
ST37462,26,0,7,300,37,2.34,0,2,0,1
ST37463,23,1,3,500,50,4.44,5,1,0,1
ST37464,20,1,3,500,73,2.11,3,1,0,1
ST37465,18,0,5,500,94,2.29,5,2,0,0
ST37466,19,0,6,200,67,2.3,7,1,0,1
ST37467,19,0,3,300,30,1.27,1,2,0,1
ST37468,24,1,3,100,72,3.37,3,2,1,1
ST37469,16,1,12,300,63,4.03,3,1,0,1
ST37470,30,0,5,100,66,2.49,5,0,1,1
ST37471,28,0,2,200,51,3.82,1,0,0,1
ST37472,20,0,10,500,56,0.7,4,2,0,1
ST37473,33,1,4,100,94,2.7,4,1,0,1
ST37474,20,0,3,500,67,3.85,4,0,0,1
ST37475,26,1,14,500,94,0.79,1,1,1,1
ST37476,18,1,4,300,42,4.83,2,1,1,1
ST37477,19,0,4,200,75,4.59,5,0,1,1
ST37478,22,0,0,500,72,3.06,4,2,0,1
ST37479,19,0,1,200,41,3.73,3,1,0,1
ST37480,18,0,13,500,80,3.47,1,0,1,1
ST37481,25,1,7,500,36,2.01,7,1,1,1
ST37482,35,1,8,200,69,2.96,0,1,1,1
ST37483,26,1,13,300,42,1.37,0,1,0,1
ST37484,33,0,9,200,98,4.31,0,1,1,0
ST37485,16,0,10,300,83,3.18,3,2,0,0
ST37486,24,0,8,300,92,1.3,5,1,0,1
ST37487,32,0,13,100,81,3.0,8,2,0,1
ST37488,27,0,11,200,49,2.57,2,2,1,1
ST37489,16,1,5,300,82,1.7,7,0,0,1
ST37490,22,0,5,500,71,3.14,6,2,0,1
ST37491,29,1,14,200,72,4.67,0,2,1,1
ST37492,24,0,1,200,91,0.89,6,2,1,1
ST37493,27,1,0,300,89,4.27,8,2,0,0
ST37494,23,1,1,400,30,4.99,3,0,0,1
ST37495,22,0,10,100,31,1.04,5,2,1,1
ST37496,29,1,6,300,53,4.79,0,2,0,1
ST37497,17,0,8,100,52,3.03,1,1,0,1
ST37498,17,1,9,400,73,3.98,5,1,1,1
ST37499,35,0,10,100,57,2.96,4,0,0,1
ST37500,32,1,13,100,90,2.65,0,0,0,1
ST37501,25,1,12,400,85,4.99,2,0,0,1
ST37502,20,1,13,400,39,2.04,2,0,0,1
ST37503,16,1,10,500,39,2.89,3,2,0,1
ST37504,20,1,3,100,89,4.76,6,0,0,1
ST37505,19,0,2,400,42,2.3,7,1,1,1
ST37506,27,1,9,500,51,0.76,3,1,0,1
ST37507,29,0,4,400,70,1.34,2,1,0,1
ST37508,26,1,6,200,32,0.71,0,0,0,1
ST37509,19,1,4,200,76,0.6,8,2,1,1
ST37510,24,0,8,400,41,2.96,5,0,0,1
ST37511,18,0,12,300,48,1.9,6,0,0,1
ST37512,18,0,6,400,71,4.57,0,2,0,0
ST37513,18,0,6,400,47,3.27,6,0,1,1
ST37514,22,1,12,500,30,1.94,2,1,0,1
ST37515,16,1,14,300,76,5.0,5,0,0,1
ST37516,28,1,14,300,42,2.68,2,1,0,1
ST37517,19,0,7,200,58,2.4,4,0,0,1
ST37518,27,0,8,300,100,4.23,4,2,1,0
ST37519,23,1,7,300,92,1.22,0,1,1,1
ST37520,34,1,10,400,73,1.12,0,0,1,1
ST37521,21,0,1,300,68,4.38,3,1,0,1
ST37522,25,1,14,300,34,2.34,4,1,0,1
ST37523,28,1,7,500,94,4.12,8,1,0,1
ST37524,18,0,11,100,99,4.54,6,0,0,0
ST37525,24,0,13,500,45,2.18,2,2,1,1
ST37526,25,0,4,500,84,2.41,6,2,0,1
ST37527,28,0,8,400,97,2.72,0,2,0,0
ST37528,31,1,6,100,49,2.91,1,1,1,1
ST37529,23,1,6,400,90,4.21,5,2,1,0
ST37530,26,0,3,200,99,4.79,2,0,0,0
ST37531,17,1,14,100,66,2.65,2,1,0,1
ST37532,34,1,1,200,31,0.88,7,2,1,1
ST37533,17,1,12,300,81,4.39,8,0,1,1
ST37534,21,1,3,300,38,4.45,0,2,0,1
ST37535,31,1,6,500,93,1.4,0,2,1,1
ST37536,31,0,1,300,82,4.8,1,1,0,0
ST37537,22,0,2,200,41,4.4,2,1,1,1
ST37538,26,0,3,200,71,1.2,6,1,1,1
ST37539,31,0,5,100,43,4.58,8,0,0,1
ST37540,21,0,14,100,97,2.57,5,2,1,0
ST37541,20,1,0,300,54,1.75,5,0,0,1
ST37542,24,0,8,400,64,3.73,1,1,1,1
ST37543,18,0,2,400,83,3.03,0,0,0,0
ST37544,23,1,7,400,68,4.28,5,2,0,1
ST37545,23,1,5,400,100,1.24,3,0,1,1
ST37546,32,1,6,400,37,2.45,4,1,0,1
ST37547,21,1,2,300,78,4.07,1,2,0,1
ST37548,27,1,14,200,60,3.12,1,1,1,1
ST37549,21,0,9,500,37,0.87,0,2,0,1
ST37550,30,0,3,100,56,2.89,2,2,0,1
ST37551,26,1,9,200,96,4.74,4,1,0,0
ST37552,25,1,2,500,64,1.37,5,0,0,1
ST37553,17,0,14,100,76,1.61,8,0,0,1
ST37554,21,1,2,300,33,4.85,5,0,0,1
ST37555,34,0,1,500,54,2.18,2,0,0,1
ST37556,32,0,6,400,90,1.82,5,2,0,1
ST37557,24,1,5,100,77,3.91,6,2,0,1
ST37558,17,1,12,400,31,1.17,2,1,0,1
ST37559,19,0,5,200,60,4.97,5,0,0,1
ST37560,24,0,9,300,77,4.71,8,0,1,1
ST37561,23,0,8,400,49,4.99,4,1,1,1
ST37562,19,1,7,400,68,1.61,6,0,1,1
ST37563,16,0,2,100,76,4.52,1,0,1,0
ST37564,26,1,4,400,52,1.87,5,0,0,1
ST37565,26,1,8,200,100,3.97,7,2,0,0
ST37566,22,1,5,400,77,2.05,8,2,0,1
ST37567,33,1,8,200,100,1.5,5,2,1,1
ST37568,23,1,2,300,80,2.71,2,1,0,1
ST37569,30,0,2,300,32,3.03,7,0,1,1
ST37570,25,1,7,400,39,2.21,3,2,1,1
ST37571,29,0,11,100,55,4.19,0,0,0,1
ST37572,17,1,11,300,81,2.29,4,1,0,1
ST37573,25,0,9,400,96,0.62,1,2,1,1
ST37574,34,1,12,300,68,1.16,8,2,1,1
ST37575,30,1,9,300,76,0.88,1,2,0,1
ST37576,35,0,10,300,98,4.35,2,1,0,1
ST37577,17,1,12,500,66,3.32,2,1,1,1
ST37578,32,0,9,400,84,4.18,1,1,0,0
ST37579,18,1,2,200,62,0.98,5,1,0,1
ST37580,19,1,13,400,95,3.14,8,2,0,1
ST37581,20,0,9,300,30,2.72,4,0,0,1
ST37582,27,0,6,300,88,1.13,1,2,0,1
ST37583,34,0,10,400,76,4.91,1,2,1,1
ST37584,27,0,4,500,83,3.29,4,2,0,1
ST37585,20,0,6,300,55,4.56,3,2,0,1
ST37586,30,1,11,100,66,4.07,8,2,1,1
ST37587,33,0,10,300,78,3.85,0,1,0,0
ST37588,34,1,11,100,93,1.89,1,2,0,1
ST37589,18,0,7,400,93,0.88,2,2,0,1
ST37590,17,0,10,500,33,4.59,7,2,1,1
ST37591,26,1,7,500,82,3.62,4,1,1,1
ST37592,29,1,6,100,78,0.51,3,2,1,1
ST37593,20,0,12,300,99,4.07,7,1,0,0
ST37594,28,1,3,300,40,4.91,2,2,0,1
ST37595,23,1,6,500,84,3.34,5,2,0,1
ST37596,21,0,7,100,84,3.06,4,1,0,1
ST37597,27,0,9,500,61,0.96,2,1,0,1
ST37598,22,0,8,100,80,0.5,4,2,0,1
ST37599,26,1,11,300,94,1.27,7,2,1,1
ST37600,23,0,10,500,70,4.07,8,2,1,1
ST37601,24,0,6,100,47,2.15,8,0,0,1
ST37602,19,1,10,100,31,1.49,0,1,1,1
ST37603,20,0,9,400,88,4.94,6,2,0,1
ST37604,19,1,1,100,81,3.24,2,0,1,1
ST37605,27,0,13,100,35,1.98,1,0,0,1
ST37606,33,0,4,200,65,0.7,4,2,1,1
ST37607,30,0,2,500,50,1.72,5,0,0,1
ST37608,23,0,0,500,93,2.67,3,1,0,1
ST37609,26,0,14,300,100,4.34,0,2,0,1
ST37610,29,0,6,200,75,1.06,7,2,0,1
ST37611,22,0,12,100,75,0.97,2,2,0,1
ST37612,31,0,0,100,57,2.08,3,1,0,1
ST37613,23,1,7,200,39,2.24,0,2,0,1
ST37614,26,1,1,300,32,4.03,8,1,1,1
ST37615,16,1,14,300,96,1.96,3,2,0,1
ST37616,32,0,8,300,63,3.03,4,0,0,1
ST37617,22,0,0,100,72,2.39,0,1,1,1
ST37618,33,0,1,300,77,3.44,5,0,0,0
ST37619,27,0,12,300,55,4.46,3,2,0,1
ST37620,35,0,13,300,88,3.76,1,1,0,1
ST37621,20,0,5,100,39,1.47,5,0,1,1
ST37622,21,1,0,100,42,0.54,2,0,1,1
ST37623,17,0,8,100,69,2.24,5,0,1,1
ST37624,27,1,9,200,49,0.77,0,1,0,1
ST37625,26,0,5,400,54,2.14,3,1,1,1
ST37626,19,1,4,300,84,3.95,7,0,1,1
ST37627,22,1,10,400,95,1.04,2,1,1,1
ST37628,20,1,1,300,74,4.12,5,2,0,1
ST37629,26,0,4,200,86,3.52,5,2,1,0
ST37630,31,1,2,400,58,1.68,2,0,1,1
ST37631,25,0,10,200,64,0.63,0,1,0,1
ST37632,24,0,2,100,91,2.09,8,2,1,1
ST37633,21,0,7,200,81,4.14,5,2,0,1
ST37634,28,1,12,100,47,2.66,3,0,0,1
ST37635,19,0,1,400,90,2.19,4,1,0,1
ST37636,26,1,8,100,89,4.36,4,2,0,1
ST37637,26,0,1,100,64,4.08,8,0,1,1
ST37638,31,1,12,300,61,3.28,0,1,0,1
ST37639,35,1,0,300,87,1.82,8,1,0,1
ST37640,34,0,6,100,85,2.04,6,1,0,1
ST37641,21,1,4,400,53,3.05,2,1,1,1
ST37642,32,1,14,400,62,4.23,5,2,0,1
ST37643,33,1,0,200,50,1.16,5,1,1,1
ST37644,19,1,3,500,45,1.41,0,1,0,1
ST37645,33,1,2,100,66,4.48,1,2,1,1
ST37646,26,1,12,300,50,2.21,7,0,1,1
ST37647,27,1,1,400,41,4.75,3,2,1,1
ST37648,25,0,12,400,100,4.51,7,2,0,1
ST37649,18,1,14,400,81,1.35,4,2,1,1
ST37650,30,1,8,400,98,4.9,8,1,0,0
ST37651,33,0,4,400,59,2.46,0,1,1,1
ST37652,31,0,6,200,70,2.79,5,2,0,1
ST37653,22,0,14,500,48,2.27,8,0,0,1
ST37654,26,1,4,100,64,4.07,4,1,1,1
ST37655,25,0,2,500,38,0.87,2,1,0,1
ST37656,24,0,11,100,78,1.14,8,1,1,1
ST37657,35,0,3,400,89,4.05,8,2,1,1
ST37658,33,1,8,200,83,3.26,6,1,1,1
ST37659,28,0,9,300,77,3.63,2,0,1,1
ST37660,25,1,7,400,44,1.87,2,1,0,1
ST37661,27,0,5,500,52,3.07,0,1,1,1
ST37662,28,0,6,100,32,3.8,0,1,0,1
ST37663,20,0,6,400,39,2.95,5,0,0,1
ST37664,27,1,5,300,53,3.84,4,1,0,1
ST37665,19,1,3,400,76,4.86,7,0,0,0
ST37666,18,0,13,500,37,4.64,1,2,1,1
ST37667,29,0,3,200,48,0.55,5,2,1,1
ST37668,18,0,0,500,34,0.58,1,2,0,1
ST37669,17,0,2,300,45,3.02,6,2,0,1
ST37670,23,1,2,100,96,1.4,4,2,1,1
ST37671,22,0,3,100,58,1.24,6,2,1,1
ST37672,17,1,5,300,98,1.85,4,2,1,0
ST37673,33,0,12,200,93,0.62,2,0,0,1
ST37674,32,0,4,100,94,4.15,7,2,1,1
ST37675,29,1,8,400,98,3.78,2,0,1,0
ST37676,27,0,1,400,96,4.81,7,2,0,1
ST37677,33,1,1,100,33,4.98,0,1,0,1
ST37678,32,0,12,300,45,2.33,8,1,0,1
ST37679,31,0,14,300,86,1.44,2,1,0,1
ST37680,25,0,7,500,74,1.59,6,0,0,1
ST37681,19,1,14,400,73,3.29,5,2,0,1
ST37682,17,1,9,100,82,3.96,5,0,1,0
ST37683,20,0,6,400,61,4.62,5,2,1,1
ST37684,29,0,12,200,94,1.74,4,2,0,1
ST37685,25,1,12,300,52,3.11,6,2,0,1
ST37686,23,0,9,200,64,4.76,0,0,0,0
ST37687,16,0,8,300,61,4.06,4,0,0,1
ST37688,24,0,3,300,94,4.91,4,1,0,1
ST37689,20,1,13,200,41,4.55,1,2,1,1
ST37690,24,0,14,400,86,1.84,5,1,0,1
ST37691,24,0,0,400,80,2.74,1,0,1,1
ST37692,33,0,8,500,73,2.06,3,1,1,1
ST37693,20,1,11,100,95,3.68,4,2,0,0
ST37694,31,0,3,200,30,1.95,3,1,1,1
ST37695,17,0,8,400,70,4.4,3,1,1,1
ST37696,19,1,12,200,54,2.01,3,0,0,1
ST37697,33,1,11,100,52,4.04,2,2,0,1
ST37698,20,0,14,200,40,2.4,2,1,1,1
ST37699,23,0,1,400,36,0.78,3,0,1,1
ST37700,27,1,4,100,80,4.82,4,1,0,1
ST37701,29,1,10,400,91,4.4,2,0,0,0
ST37702,32,0,10,400,38,3.79,8,0,1,1
ST37703,27,1,5,300,48,3.54,1,1,1,1
ST37704,17,1,1,500,37,1.35,0,1,1,1
ST37705,19,1,2,400,81,1.94,3,2,1,1
ST37706,26,1,9,500,49,1.07,1,2,0,1
ST37707,27,1,13,300,33,1.77,1,0,0,1
ST37708,34,1,1,400,70,4.19,2,2,0,1
ST37709,17,0,0,200,61,3.75,7,2,1,1
ST37710,25,0,13,500,49,1.21,7,0,1,1
ST37711,25,0,14,400,100,2.67,8,1,0,1
ST37712,17,0,13,100,52,3.41,4,2,0,1
ST37713,34,1,8,200,94,4.02,8,0,0,1
ST37714,35,1,0,200,44,2.37,4,2,0,1
ST37715,19,0,12,100,56,4.8,4,1,1,1
ST37716,33,0,14,500,57,3.15,2,2,0,1
ST37717,35,0,4,200,74,4.14,7,2,0,1
ST37718,33,0,13,200,33,4.7,3,0,1,1
ST37719,29,1,2,500,76,2.85,6,2,1,1
ST37720,35,1,7,400,30,4.08,0,2,0,1
ST37721,28,1,3,300,46,3.32,5,1,1,1
ST37722,30,1,9,100,70,1.42,6,0,0,1
ST37723,30,0,14,200,32,4.3,6,2,0,1
ST37724,35,0,5,500,71,4.82,8,1,0,1
ST37725,19,1,10,400,55,1.46,0,0,1,1
ST37726,30,1,1,400,93,0.82,6,0,0,1
ST37727,29,0,6,100,72,2.42,1,0,1,0
ST37728,22,1,14,400,38,4.25,8,2,1,1
ST37729,32,0,2,300,38,4.72,4,2,1,1
ST37730,24,1,1,400,46,4.65,1,0,0,1
ST37731,19,1,8,400,62,0.71,1,2,0,1
ST37732,33,0,6,100,60,0.72,1,2,0,1
ST37733,28,0,13,200,86,2.79,1,2,1,0
ST37734,30,0,5,100,37,0.83,1,0,1,1
ST37735,19,1,0,100,80,4.69,5,1,0,1
